Região;Sigla_UF;UF;Código_IBGE_Município;Município;Tipo_Crime;Mês;Mês_Ano;PC-Qtde_Ocorrências
SUL;RS;Rio Grande do Sul;4322400;Uruguaiana;Roubo de veículo;01;01/2010;2
SUL;RS;Rio Grande do Sul;4322400;Uruguaiana;Roubo de veículo;06;06/2010;4
SUL;RS;Rio Grande do Sul;4322400;Uruguaiana;Roubo de veículo;07;07/2010;3
SUL;RS;Rio Grande do Sul;4322400;Uruguaiana;Roubo de veículo;09;09/2010;1
SUL;RS;Rio Grande do Sul;4322400;Uruguaiana;Roubo de veículo;12;12/2010;1
SUL;RS;Rio Grande do Sul;4322400;Uruguaiana;Roubo seguido de morte (latrocínio);12;12/2010;1
SUL;RS;Rio Grande do Sul;4323002;Viamão;Estupro;01;01/2010;14
SUL;RS;Rio Grande do Sul;4323002;Viamão;Estupro;02;02/2010;7
SUL;RS;Rio Grande do Sul;4323002;Viamão;Estupro;03;03/2010;7
SUL;RS;Rio Grande do Sul;4323002;Viamão;Estupro;04;04/2010;12
SUL;RS;Rio Grande do Sul;4323002;Viamão;Estupro;05;05/2010;6
SUL;RS;Rio Grande do Sul;4323002;Viamão;Estupro;06;06/2010;10
SUL;RS;Rio Grande do Sul;4323002;Viamão;Estupro;07;07/2010;11
SUL;RS;Rio Grande do Sul;4323002;Viamão;Estupro;08;08/2010;13
SUL;RS;Rio Grande do Sul;4323002;Viamão;Estupro;09;09/2010;6
SUL;RS;Rio Grande do Sul;4323002;Viamão;Estupro;10;10/2010;13
SUL;RS;Rio Grande do Sul;4323002;Viamão;Estupro;11;11/2010;14
SUL;RS;Rio Grande do Sul;4323002;Viamão;Estupro;12;12/2010;8
SUL;RS;Rio Grande do Sul;4323002;Viamão;Furto de veículo;01;01/2010;19
SUL;RS;Rio Grande do Sul;4323002;Viamão;Furto de veículo;02;02/2010;23
SUL;RS;Rio Grande do Sul;4323002;Viamão;Furto de veículo;03;03/2010;27
SUL;RS;Rio Grande do Sul;4323002;Viamão;Furto de veículo;04;04/2010;16
SUL;RS;Rio Grande do Sul;4323002;Viamão;Furto de veículo;05;05/2010;20
SUL;RS;Rio Grande do Sul;4323002;Viamão;Furto de veículo;06;06/2010;30
SUL;RS;Rio Grande do Sul;4323002;Viamão;Furto de veículo;07;07/2010;26
SUL;RS;Rio Grande do Sul;4323002;Viamão;Furto de veículo;08;08/2010;30
SUL;RS;Rio Grande do Sul;4323002;Viamão;Furto de veículo;09;09/2010;35
SUL;RS;Rio Grande do Sul;4323002;Viamão;Furto de veículo;10;10/2010;46
SUL;RS;Rio Grande do Sul;4323002;Viamão;Furto de veículo;11;11/2010;32
SUL;RS;Rio Grande do Sul;4323002;Viamão;Furto de veículo;12;12/2010;28
SUL;RS;Rio Grande do Sul;4323002;Viamão;Homicídio doloso;01;01/2010;6
SUL;RS;Rio Grande do Sul;4323002;Viamão;Homicídio doloso;02;02/2010;9
SUL;RS;Rio Grande do Sul;4323002;Viamão;Homicídio doloso;03;03/2010;7
SUL;RS;Rio Grande do Sul;4323002;Viamão;Homicídio doloso;04;04/2010;3
SUL;RS;Rio Grande do Sul;4323002;Viamão;Homicídio doloso;05;05/2010;3
SUL;RS;Rio Grande do Sul;4323002;Viamão;Homicídio doloso;06;06/2010;3
SUL;RS;Rio Grande do Sul;4323002;Viamão;Homicídio doloso;07;07/2010;3
SUL;RS;Rio Grande do Sul;4323002;Viamão;Homicídio doloso;08;08/2010;10
SUL;RS;Rio Grande do Sul;4323002;Viamão;Homicídio doloso;09;09/2010;7
SUL;RS;Rio Grande do Sul;4323002;Viamão;Homicídio doloso;10;10/2010;6
SUL;RS;Rio Grande do Sul;4323002;Viamão;Homicídio doloso;11;11/2010;3
SUL;RS;Rio Grande do Sul;4323002;Viamão;Homicídio doloso;12;12/2010;5
SUL;RS;Rio Grande do Sul;4323002;Viamão;Lesão corporal seguida de morte;02;02/2010;1
SUL;RS;Rio Grande do Sul;4323002;Viamão;Lesão corporal seguida de morte;04;04/2010;3
SUL;RS;Rio Grande do Sul;4323002;Viamão;Lesão corporal seguida de morte;06;06/2010;1
SUL;RS;Rio Grande do Sul;4323002;Viamão;Lesão corporal seguida de morte;10;10/2010;2
SUL;RS;Rio Grande do Sul;4323002;Viamão;Roubo de veículo;01;01/2010;30
SUL;RS;Rio Grande do Sul;4323002;Viamão;Roubo de veículo;02;02/2010;23
SUL;RS;Rio Grande do Sul;4323002;Viamão;Roubo de veículo;03;03/2010;23
SUL;RS;Rio Grande do Sul;4323002;Viamão;Roubo de veículo;04;04/2010;27
SUL;RS;Rio Grande do Sul;4323002;Viamão;Roubo de veículo;05;05/2010;19
SUL;RS;Rio Grande do Sul;4323002;Viamão;Roubo de veículo;06;06/2010;33
SUL;RS;Rio Grande do Sul;4323002;Viamão;Roubo de veículo;07;07/2010;11
SUL;RS;Rio Grande do Sul;4323002;Viamão;Roubo de veículo;08;08/2010;9
SUL;RS;Rio Grande do Sul;4323002;Viamão;Roubo de veículo;09;09/2010;26
SUL;RS;Rio Grande do Sul;4323002;Viamão;Roubo de veículo;10;10/2010;28
SUL;RS;Rio Grande do Sul;4323002;Viamão;Roubo de veículo;11;11/2010;30
SUL;RS;Rio Grande do Sul;4323002;Viamão;Roubo de veículo;12;12/2010;24
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Estupro;01;01/2010;190
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Estupro;02;02/2010;151
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Estupro;03;03/2010;158
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Estupro;04;04/2010;146
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Estupro;05;05/2010;140
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Estupro;06;06/2010;146
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Estupro;07;07/2010;172
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Estupro;08;08/2010;162
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Estupro;09;09/2010;162
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Estupro;10;10/2010;188
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Estupro;11;11/2010;213
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Estupro;12;12/2010;224
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Furto de veículo;01;01/2010;401
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Furto de veículo;02;02/2010;375
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Furto de veículo;03;03/2010;374
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Furto de veículo;04;04/2010;354
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Furto de veículo;05;05/2010;363
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Furto de veículo;06;06/2010;330
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Furto de veículo;07;07/2010;358
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Furto de veículo;08;08/2010;308
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Furto de veículo;09;09/2010;341
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Furto de veículo;10;10/2010;357
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Furto de veículo;11;11/2010;355
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Furto de veículo;12;12/2010;347
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Homicídio doloso;01;01/2010;69
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Homicídio doloso;02;02/2010;57
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Homicídio doloso;03;03/2010;64
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Homicídio doloso;04;04/2010;51
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Homicídio doloso;05;05/2010;51
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Homicídio doloso;06;06/2010;45
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Homicídio doloso;07;07/2010;43
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Homicídio doloso;08;08/2010;51
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Homicídio doloso;09;09/2010;44
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Homicídio doloso;10;10/2010;47
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Homicídio doloso;11;11/2010;40
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Homicídio doloso;12;12/2010;55
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Lesão corporal seguida de morte;01;01/2010;2
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Lesão corporal seguida de morte;02;02/2010;5
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Lesão corporal seguida de morte;03;03/2010;1
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Lesão corporal seguida de morte;04;04/2010;7
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Lesão corporal seguida de morte;05;05/2010;3
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Lesão corporal seguida de morte;06;06/2010;2
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Lesão corporal seguida de morte;09;09/2010;6
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Lesão corporal seguida de morte;10;10/2010;3
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Lesão corporal seguida de morte;11;11/2010;7
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Lesão corporal seguida de morte;12;12/2010;7
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Roubo de veículo;01;01/2010;131
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Roubo de veículo;02;02/2010;113
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Roubo de veículo;03;03/2010;125
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Roubo de veículo;04;04/2010;117
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Roubo de veículo;05;05/2010;111
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Roubo de veículo;06;06/2010;98
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Roubo de veículo;07;07/2010;113
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Roubo de veículo;08;08/2010;103
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Roubo de veículo;09;09/2010;94
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Roubo de veículo;10;10/2010;89
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Roubo de veículo;11;11/2010;94
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Roubo de veículo;12;12/2010;103
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Roubo seguido de morte (latrocínio);01;01/2010;5
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Roubo seguido de morte (latrocínio);02;02/2010;5
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Roubo seguido de morte (latrocínio);03;03/2010;2
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Roubo seguido de morte (latrocínio);04;04/2010;2
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Roubo seguido de morte (latrocínio);05;05/2010;2
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Roubo seguido de morte (latrocínio);06;06/2010;4
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Roubo seguido de morte (latrocínio);07;07/2010;2
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Roubo seguido de morte (latrocínio);08;08/2010;3
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Roubo seguido de morte (latrocínio);10;10/2010;5
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Roubo seguido de morte (latrocínio);11;11/2010;2
SUL;RS;Rio Grande do Sul;NI;Até 100.000 Habitantes;Roubo seguido de morte (latrocínio);12;12/2010;3
SUL;SC;Santa Catarina;4202404;Blumenau;Estupro;01;01/2010;3
SUL;SC;Santa Catarina;4202404;Blumenau;Estupro;03;03/2010;14
SUL;SC;Santa Catarina;4202404;Blumenau;Estupro;04;04/2010;4
SUL;SC;Santa Catarina;4202404;Blumenau;Estupro;06;06/2010;6
SUL;SC;Santa Catarina;4202404;Blumenau;Estupro;07;07/2010;6
SUL;SC;Santa Catarina;4202404;Blumenau;Estupro;08;08/2010;2
SUL;SC;Santa Catarina;4202404;Blumenau;Estupro;09;09/2010;5
SUL;SC;Santa Catarina;4202404;Blumenau;Estupro;10;10/2010;11
SUL;SC;Santa Catarina;4202404;Blumenau;Estupro;11;11/2010;1
SUL;SC;Santa Catarina;4202404;Blumenau;Estupro;12;12/2010;3
SUL;SC;Santa Catarina;4202404;Blumenau;Furto de veículo;01;01/2010;23
SUL;SC;Santa Catarina;4202404;Blumenau;Furto de veículo;03;03/2010;26
SUL;SC;Santa Catarina;4202404;Blumenau;Furto de veículo;04;04/2010;36
SUL;SC;Santa Catarina;4202404;Blumenau;Furto de veículo;06;06/2010;14
SUL;SC;Santa Catarina;4202404;Blumenau;Furto de veículo;07;07/2010;53
SUL;SC;Santa Catarina;4202404;Blumenau;Furto de veículo;08;08/2010;47
SUL;SC;Santa Catarina;4202404;Blumenau;Furto de veículo;09;09/2010;49
SUL;SC;Santa Catarina;4202404;Blumenau;Furto de veículo;10;10/2010;61
SUL;SC;Santa Catarina;4202404;Blumenau;Furto de veículo;11;11/2010;62
SUL;SC;Santa Catarina;4202404;Blumenau;Furto de veículo;12;12/2010;31
SUL;SC;Santa Catarina;4202404;Blumenau;Homicídio doloso;01;01/2010;1
SUL;SC;Santa Catarina;4202404;Blumenau;Homicídio doloso;03;03/2010;2
SUL;SC;Santa Catarina;4202404;Blumenau;Homicídio doloso;04;04/2010;3
SUL;SC;Santa Catarina;4202404;Blumenau;Homicídio doloso;06;06/2010;2
SUL;SC;Santa Catarina;4202404;Blumenau;Homicídio doloso;08;08/2010;1
SUL;SC;Santa Catarina;4202404;Blumenau;Homicídio doloso;09;09/2010;2
SUL;SC;Santa Catarina;4202404;Blumenau;Homicídio doloso;10;10/2010;8
SUL;SC;Santa Catarina;4202404;Blumenau;Homicídio doloso;11;11/2010;4
SUL;SC;Santa Catarina;4202404;Blumenau;Homicídio doloso;12;12/2010;3
SUL;SC;Santa Catarina;4202404;Blumenau;Lesão corporal seguida de morte;12;12/2010;2
SUL;SC;Santa Catarina;4202404;Blumenau;Roubo de veículo;01;01/2010;5
SUL;SC;Santa Catarina;4202404;Blumenau;Roubo de veículo;03;03/2010;2
SUL;SC;Santa Catarina;4202404;Blumenau;Roubo de veículo;04;04/2010;4
SUL;SC;Santa Catarina;4202404;Blumenau;Roubo seguido de morte (latrocínio);03;03/2010;1
SUL;SC;Santa Catarina;4204202;Chapecó;Estupro;01;01/2010;4
SUL;SC;Santa Catarina;4204202;Chapecó;Estupro;03;03/2010;2
SUL;SC;Santa Catarina;4204202;Chapecó;Estupro;04;04/2010;4
SUL;SC;Santa Catarina;4204202;Chapecó;Estupro;06;06/2010;2
SUL;SC;Santa Catarina;4204202;Chapecó;Estupro;07;07/2010;5
SUL;SC;Santa Catarina;4204202;Chapecó;Estupro;08;08/2010;2
SUL;SC;Santa Catarina;4204202;Chapecó;Estupro;09;09/2010;3
SUL;SC;Santa Catarina;4204202;Chapecó;Estupro;11;11/2010;2
SUL;SC;Santa Catarina;4204202;Chapecó;Estupro;12;12/2010;1
SUL;SC;Santa Catarina;4204202;Chapecó;Furto de veículo;01;01/2010;38
SUL;SC;Santa Catarina;4204202;Chapecó;Furto de veículo;03;03/2010;40
SUL;SC;Santa Catarina;4204202;Chapecó;Furto de veículo;04;04/2010;55
SUL;SC;Santa Catarina;4204202;Chapecó;Furto de veículo;06;06/2010;51
SUL;SC;Santa Catarina;4204202;Chapecó;Furto de veículo;07;07/2010;48
SUL;SC;Santa Catarina;4204202;Chapecó;Furto de veículo;08;08/2010;57
SUL;SC;Santa Catarina;4204202;Chapecó;Furto de veículo;09;09/2010;60
SUL;SC;Santa Catarina;4204202;Chapecó;Furto de veículo;10;10/2010;58
SUL;SC;Santa Catarina;4204202;Chapecó;Furto de veículo;11;11/2010;96
SUL;SC;Santa Catarina;4204202;Chapecó;Furto de veículo;12;12/2010;77
SUL;SC;Santa Catarina;4204202;Chapecó;Homicídio doloso;01;01/2010;2
SUL;SC;Santa Catarina;4204202;Chapecó;Homicídio doloso;03;03/2010;4
SUL;SC;Santa Catarina;4204202;Chapecó;Homicídio doloso;04;04/2010;2
SUL;SC;Santa Catarina;4204202;Chapecó;Homicídio doloso;06;06/2010;2
SUL;SC;Santa Catarina;4204202;Chapecó;Homicídio doloso;07;07/2010;1
SUL;SC;Santa Catarina;4204202;Chapecó;Homicídio doloso;08;08/2010;4
SUL;SC;Santa Catarina;4204202;Chapecó;Homicídio doloso;09;09/2010;3
SUL;SC;Santa Catarina;4204202;Chapecó;Homicídio doloso;10;10/2010;1
SUL;SC;Santa Catarina;4204202;Chapecó;Homicídio doloso;11;11/2010;4
SUL;SC;Santa Catarina;4204202;Chapecó;Homicídio doloso;12;12/2010;5
SUL;SC;Santa Catarina;4204202;Chapecó;Lesão corporal seguida de morte;01;01/2010;4
SUL;SC;Santa Catarina;4204202;Chapecó;Lesão corporal seguida de morte;03;03/2010;2
SUL;SC;Santa Catarina;4204202;Chapecó;Lesão corporal seguida de morte;10;10/2010;2
SUL;SC;Santa Catarina;4204202;Chapecó;Lesão corporal seguida de morte;11;11/2010;1
SUL;SC;Santa Catarina;4204202;Chapecó;Lesão corporal seguida de morte;12;12/2010;1
SUL;SC;Santa Catarina;4204202;Chapecó;Roubo de veículo;01;01/2010;2
SUL;SC;Santa Catarina;4204202;Chapecó;Roubo de veículo;03;03/2010;2
SUL;SC;Santa Catarina;4204202;Chapecó;Roubo de veículo;04;04/2010;4
SUL;SC;Santa Catarina;4204202;Chapecó;Roubo seguido de morte (latrocínio);07;07/2010;1
SUL;SC;Santa Catarina;4204608;Criciúma;Estupro;01;01/2010;3
SUL;SC;Santa Catarina;4204608;Criciúma;Estupro;03;03/2010;1
SUL;SC;Santa Catarina;4204608;Criciúma;Estupro;04;04/2010;5
SUL;SC;Santa Catarina;4204608;Criciúma;Estupro;06;06/2010;4
SUL;SC;Santa Catarina;4204608;Criciúma;Estupro;07;07/2010;9
SUL;SC;Santa Catarina;4204608;Criciúma;Estupro;08;08/2010;3
SUL;SC;Santa Catarina;4204608;Criciúma;Estupro;09;09/2010;1
SUL;SC;Santa Catarina;4204608;Criciúma;Estupro;10;10/2010;2
SUL;SC;Santa Catarina;4204608;Criciúma;Estupro;11;11/2010;3
SUL;SC;Santa Catarina;4204608;Criciúma;Estupro;12;12/2010;3
SUL;SC;Santa Catarina;4204608;Criciúma;Furto de veículo;01;01/2010;20
SUL;SC;Santa Catarina;4204608;Criciúma;Furto de veículo;03;03/2010;35
SUL;SC;Santa Catarina;4204608;Criciúma;Furto de veículo;04;04/2010;35
SUL;SC;Santa Catarina;4204608;Criciúma;Furto de veículo;06;06/2010;29
SUL;SC;Santa Catarina;4204608;Criciúma;Furto de veículo;07;07/2010;60
SUL;SC;Santa Catarina;4204608;Criciúma;Furto de veículo;08;08/2010;63
SUL;SC;Santa Catarina;4204608;Criciúma;Furto de veículo;09;09/2010;62
SUL;SC;Santa Catarina;4204608;Criciúma;Furto de veículo;10;10/2010;14
SUL;SC;Santa Catarina;4204608;Criciúma;Furto de veículo;11;11/2010;100
SUL;SC;Santa Catarina;4204608;Criciúma;Furto de veículo;12;12/2010;70
SUL;SC;Santa Catarina;4204608;Criciúma;Homicídio doloso;03;03/2010;1
SUL;SC;Santa Catarina;4204608;Criciúma;Homicídio doloso;04;04/2010;2
SUL;SC;Santa Catarina;4204608;Criciúma;Homicídio doloso;06;06/2010;3
SUL;SC;Santa Catarina;4204608;Criciúma;Homicídio doloso;07;07/2010;3
SUL;SC;Santa Catarina;4204608;Criciúma;Homicídio doloso;08;08/2010;1
SUL;SC;Santa Catarina;4204608;Criciúma;Homicídio doloso;09;09/2010;2
SUL;SC;Santa Catarina;4204608;Criciúma;Homicídio doloso;10;10/2010;1
SUL;SC;Santa Catarina;4204608;Criciúma;Homicídio doloso;11;11/2010;3
SUL;SC;Santa Catarina;4204608;Criciúma;Homicídio doloso;12;12/2010;1
SUL;SC;Santa Catarina;4204608;Criciúma;Lesão corporal seguida de morte;06;06/2010;1
SUL;SC;Santa Catarina;4204608;Criciúma;Lesão corporal seguida de morte;07;07/2010;1
SUL;SC;Santa Catarina;4204608;Criciúma;Lesão corporal seguida de morte;08;08/2010;1
SUL;SC;Santa Catarina;4204608;Criciúma;Lesão corporal seguida de morte;09;09/2010;1
SUL;SC;Santa Catarina;4204608;Criciúma;Roubo de veículo;01;01/2010;1
SUL;SC;Santa Catarina;4204608;Criciúma;Roubo de veículo;04;04/2010;1
SUL;SC;Santa Catarina;4205407;Florianópolis;Estupro;01;01/2010;18
SUL;SC;Santa Catarina;4205407;Florianópolis;Estupro;03;03/2010;9
SUL;SC;Santa Catarina;4205407;Florianópolis;Estupro;04;04/2010;8
SUL;SC;Santa Catarina;4205407;Florianópolis;Estupro;06;06/2010;7
SUL;SC;Santa Catarina;4205407;Florianópolis;Estupro;07;07/2010;11
SUL;SC;Santa Catarina;4205407;Florianópolis;Estupro;08;08/2010;16
SUL;SC;Santa Catarina;4205407;Florianópolis;Estupro;09;09/2010;15
SUL;SC;Santa Catarina;4205407;Florianópolis;Estupro;10;10/2010;13
SUL;SC;Santa Catarina;4205407;Florianópolis;Estupro;11;11/2010;22
SUL;SC;Santa Catarina;4205407;Florianópolis;Estupro;12;12/2010;21
SUL;SC;Santa Catarina;4205407;Florianópolis;Furto de veículo;01;01/2010;43
SUL;SC;Santa Catarina;4205407;Florianópolis;Furto de veículo;03;03/2010;53
SUL;SC;Santa Catarina;4205407;Florianópolis;Furto de veículo;04;04/2010;46
SUL;SC;Santa Catarina;4205407;Florianópolis;Furto de veículo;06;06/2010;61
SUL;SC;Santa Catarina;4205407;Florianópolis;Furto de veículo;07;07/2010;102
SUL;SC;Santa Catarina;4205407;Florianópolis;Furto de veículo;08;08/2010;104
SUL;SC;Santa Catarina;4205407;Florianópolis;Furto de veículo;09;09/2010;70
SUL;SC;Santa Catarina;4205407;Florianópolis;Furto de veículo;10;10/2010;99
SUL;SC;Santa Catarina;4205407;Florianópolis;Furto de veículo;11;11/2010;80
SUL;SC;Santa Catarina;4205407;Florianópolis;Furto de veículo;12;12/2010;77
SUL;SC;Santa Catarina;4205407;Florianópolis;Homicídio doloso;01;01/2010;6
SUL;SC;Santa Catarina;4205407;Florianópolis;Homicídio doloso;03;03/2010;4
SUL;SC;Santa Catarina;4205407;Florianópolis;Homicídio doloso;04;04/2010;6
SUL;SC;Santa Catarina;4205407;Florianópolis;Homicídio doloso;06;06/2010;13
SUL;SC;Santa Catarina;4205407;Florianópolis;Homicídio doloso;07;07/2010;9
SUL;SC;Santa Catarina;4205407;Florianópolis;Homicídio doloso;08;08/2010;9
SUL;SC;Santa Catarina;4205407;Florianópolis;Homicídio doloso;09;09/2010;5
SUL;SC;Santa Catarina;4205407;Florianópolis;Homicídio doloso;10;10/2010;9
SUL;SC;Santa Catarina;4205407;Florianópolis;Homicídio doloso;11;11/2010;10
SUL;SC;Santa Catarina;4205407;Florianópolis;Homicídio doloso;12;12/2010;6
SUL;SC;Santa Catarina;4205407;Florianópolis;Lesão corporal seguida de morte;01;01/2010;3
SUL;SC;Santa Catarina;4205407;Florianópolis;Lesão corporal seguida de morte;03;03/2010;2
SUL;SC;Santa Catarina;4205407;Florianópolis;Lesão corporal seguida de morte;04;04/2010;2
SUL;SC;Santa Catarina;4205407;Florianópolis;Lesão corporal seguida de morte;06;06/2010;1
SUL;SC;Santa Catarina;4205407;Florianópolis;Lesão corporal seguida de morte;07;07/2010;1
SUL;SC;Santa Catarina;4205407;Florianópolis;Lesão corporal seguida de morte;08;08/2010;1
SUL;SC;Santa Catarina;4205407;Florianópolis;Lesão corporal seguida de morte;10;10/2010;1
SUL;SC;Santa Catarina;4205407;Florianópolis;Lesão corporal seguida de morte;11;11/2010;2
SUL;SC;Santa Catarina;4205407;Florianópolis;Lesão corporal seguida de morte;12;12/2010;66
SUL;SC;Santa Catarina;4205407;Florianópolis;Roubo de veículo;01;01/2010;10
SUL;SC;Santa Catarina;4205407;Florianópolis;Roubo de veículo;03;03/2010;7
SUL;SC;Santa Catarina;4205407;Florianópolis;Roubo de veículo;04;04/2010;11
SUL;SC;Santa Catarina;4205407;Florianópolis;Roubo seguido de morte (latrocínio);04;04/2010;1
SUL;SC;Santa Catarina;4205407;Florianópolis;Roubo seguido de morte (latrocínio);09;09/2010;2
